name,BNN
ba2,0.8830969
ba9,0.8875793
bac,0.8910526
6KZ,0.88992035
3al,0.89063287
6gh,0.8893313
7L6,0.88805956
4N3,0.87179434
1K9,0.893309
6JJ,0.88879126
3P7,0.8905193
4N3,0.8889053
7L6,0.8942343
4KZ,0.88984
7L6,0.8933294
4N3,0.88781583
2XR,0.89195603
6A7,0.8897094
1K9,0.88785446
6PW,0.89300513
4N3,0.8909104
7L6,0.8932836
4N3,0.89014924
7L6,0.8911196
3P5,0.88832533
4MT,0.89044684
7JU,0.8884493
3P5,0.88879555
4N3,0.8910447
7L6,0.88996285
7JU,0.8921504
6PW,0.8923054
6A7,0.8897468
7L6,0.8940246
5VY,0.88873637
1SL,0.8893278
1EG,0.89146024
3ZH,0.8922465
4ZR,0.8876133
1SL,0.8850926
2OX,0.8874086
6XI,0.88503873
1SL,0.88528574
5B1,0.8855544
1JZ,0.89245725
2OX,0.8821362
3C2,0.8914011
5K8,0.87278116
6YA,0.86656725
3KQ,0.89332396
2IT,0.8916076
5JQ,0.8921268
5JP,0.88358206
4ZE,0.8897445
2IT,0.8917843
3WB,0.8920898
1WM,0.88516104
1EG,0.8926674
1XP,0.88809645
3WB,0.8916272
1DV,0.8846958
3WB,0.89461935
6GH,0.8899841
4AK,0.891292
5B1,0.89156264
1WM,0.88735217
4ZE,0.88966227
1XA,0.8890943
6W1,0.88482445
3AL,0.89460266
6PU,0.88149035
3P5,0.8573752
3P5,0.89086854
3VY,0.8845688
3VY,0.87457734
3P5,0.89242727
7L6,0.89100146
3P7,0.89289737
3AL,0.8917229
3WH,0.89090294
4N3,0.8898395
6PY,0.8587022
3WH,0.88863075
3WH,0.8874329
4GK,0.8907311
4EZ,0.7991131
b0b,0.8905726
b1d,0.83501554
b30,0.8921699
b3a,0.86422247
5ZH,0.89154726
5ZH,0.8897517
2ZH,0.8341246
3oy,0.87836206
5h9,0.89123964
3ap,0.89112836
6eo,0.89184433
5t7,0.8846953
5e8,0.89182657
3oy,0.8760934
3t1,0.8949334
5du,0.8862765
1kj,0.889367
6eo,0.89160234
4y2,0.8919963
3ay,0.8943572
3ay,0.8925948
3t2,0.89278656
4lb,0.8943187
5h9,0.8872435
4ym,0.8925631
2xg,0.89399093
4jc,0.8956072
5od,0.89312637
6i7,0.8897195
6i7,0.8877323
6i7,0.8923629
5nf,0.8892143
6g0,0.8921597
5e8,0.8898108
5e8,0.8886764
3t1,0.895773
3zx,0.84090537
4gx,0.8909879
5h9,0.8860789
5h9,0.8951407
4lb,0.8895228
3ap,0.879157
5oa,0.8921489
3i8,0.85982585
4jc,0.888122
2nn,0.8952604
5nf,0.8912777
6i7,0.8935546
5nf,0.8900268
6i7,0.8871915
2ZH,0.8945666
4XB,0.8887429
2YY,0.8933454
5NM,0.8890662
2NM,0.8900459
2ZH,0.85476667
3GA,0.88677615
2D6,0.89194906
4R9,0.8948599
4Q2,0.8928784
4Q2,0.8896536
4XB,0.89580643
1GZ,0.8912132
1BK,0.83443284
2DY,0.79777825
4Y1,0.88804436
3LS,0.8883899
4R9,0.894582
5NM,0.8902825
5NL,0.8905181
2YV,0.8861077
2YX,0.87070364
6I7,0.89328444
5NL,0.8933931
5OD,0.89283407
2ZH,0.884761
3LS,0.87457335
4Y1,0.8932372
4R9,0.897162
4Q2,0.88333213
2XG,0.8878449
4R9,0.89455205
5DU,0.88877004
3WL,0.88156295
4UW,0.87658346
1HL,0.8790564
1SL,0.8888536
1SL,0.8928929
5NF,0.8924715
3AP,0.8909913
5EX,0.8920926
3DU,0.89001656
5GZ,0.8858136
3ZS,0.890112
3ZS,0.89601016
5GZ,0.8740716
3AJ,0.8939398
1IS,0.8897648
3AP,0.8928781
5NF,0.89649683
1SL,0.8944326
4UW,0.87868345
4UW,0.86867774
7BE,0.89041597
5T7,0.8913163
3AP,0.8890579
5NF,0.8936692
3M2,0.88821703
3AP,0.8921629
5NF,0.89173245
5GA,0.8856491
1IS,0.89135844
1WL,0.8947686
5IU,0.89190286
5GZ,0.8934791
5GZ,0.89207274
3OJ,0.8871887
3AJ,0.8824814
1IS,0.8906876
3AP,0.8913926
1SL,0.8800722
4BM,0.88577294
5T7,0.8903102
4UW,0.855078
6QL,0.89590037
4YM,0.8929778
4LB,0.89312655
5MW,0.88958764
5GZ,0.88949853
3ZS,0.89263237
3ZS,0.8945132
1WL,0.8903527
7P8,0.889113
4NO,0.89309
4YM,0.8900026
6QL,0.891462
5T7,0.88963044
4YM,0.88629264
3W5,0.88976043
4WV,0.877067
4BM,0.8876717
1W6,0.89196396
1W6,0.8894932
5E8,0.89046013
1WL,0.89282966
1IS,0.8883164
1KJ,0.8893343
4WV,0.87212265
3WU,0.8724749
3W5,0.8929135
4YM,0.89194304
5DG,0.8894173
1A3,0.8899496
4YL,0.88875955
5OA,0.89372957
3NV,0.85514253
4JC,0.8874353
3VK,0.8904606
2EA,0.8805995
3VK,0.8846517
5JP,0.89267844
5T7,0.8815735
6QL,0.89171195
5DG,0.8949765
4LB,0.89580315
5MW,0.8954977
3NV,0.83125526
2GA,0.8052639
5E8,0.8943672
5E8,0.89298296
3NV,0.8711839
4LB,0.89114565
6QL,0.8910595
6QL,0.891283
6FO,0.88854057
6F8,0.88843834
1QM,0.8954843
6F6,0.8942503
4LB,0.8949487
6RH,0.8933265
3T2,0.8912008
6Y4,0.8943967
3AP,0.88809043
6RH,0.896335
4LB,0.89196426
4BM,0.88935167
4BL,0.89358366
5VW,0.86010844
6QL,0.8863612
6QL,0.894685
4LB,0.89118516
3NV,0.8585751
5JP,0.88400275
3T1,0.88956076
1W6,0.8910037
1W6,0.89356834
3AK,0.8707847
1KJ,0.89375114
3T1,0.89218676
5NF,0.89279795
4LB,0.8916806
4BL,0.8912849
6QL,0.88755
4Y2,0.87282133
3I8,0.85072535
6QG,0.8933712
2D6,0.8864071
6Q0,0.89328814
5DU,0.8772269
5H9,0.885347
3AY,0.89221215
6I7,0.8903096
4Q1,0.8899983
6I7,0.89287657
3AY,0.8901413
3VV,0.88913035
5H9,0.89203805
4GA,0.88476825
2D6,0.89397043
2D6,0.8750092
6QG,0.8920206
6Q1,0.8935896
5DU,0.89275205
5H9,0.8924117
4GX,0.8842649
5NL,0.88652635
4XB,0.84812135
6I7,0.8915474
4Q1,0.88947105
6I7,0.89144623
5H9,0.8371555
5DU,0.7418205
2D6,0.86759984
4GA,0.8923805
4Y2,0.89112693
2D6,0.8889348
2YM,0.89395744
5NL,0.8937256
6KX,0.8900566
3ZX,0.858293
2ZK,0.88869184
6F2,0.8942598
5NM,0.89193505
6KX,0.88808143
3ZX,0.79207194
4XZ,0.86705095
4RL,0.88981384
4Y2,0.8912348
6B8,0.8877831
6B9,0.89194536
6Y7,0.8895978
6H6,0.8932264
6EY,0.8905778
6VT,0.8852601
7TK,0.8655855
3AY,0.8938989
7TR,0.8435585
7N5,0.84643006
7N8,0.8810128
6VT,0.86784303
7RD,0.886985
b08,0.8906252
b29,0.88697314
b2f,0.88970494
b4c,0.8889263
b88,0.8625807
b9a,0.8912647
4G9,0.8880613
4G9,0.8867591
3AC,0.8857836
3AC,0.8857142
3AC,0.8693194
n04,0.7272156
n06,0.35495257
n07,0.5626487
n08,0.66006064
b13,0.87944394
b1c,0.8668613
n57,0.8421505
n66,0.87140924
n67,0.8077434
n67,0.5904041
n68,0.8295586
n69,0.7508543
n6e,0.36419433
n70,0.76628476
n72,0.7115296
n74,0.23752111
n76,0.3803756
n79,0.69933593
n7c,0.8731349
n92,0.1845879
n92,0.726166
n93,0.7490368
n96,0.69108886
n97,0.32114074
n98,0.771391
n9b,0.76219296
n9f,0.79516876
na3,0.73326737
na5,0.7175056
na5,0.46880203
na6,0.8584926
nb0,0.7461992
nb0,0.7905613
2ZX,0.88585824
2ZX,0.8855785
2ZX,0.8861007
2ZX,0.8915459
5H4,0.89123225
2ZB,0.89277166
4cz,0.8936903
4pf,0.89303344
1jy,0.88761747
1jo,0.8925335
1jn,0.8924049
1jy,0.89164454
1DQ,0.89163953
5TG,0.895183
1AZ,0.89543116
1EN,0.8927443
5BY,0.8910007
1EN,0.8981989
1DQ,0.8940763
1DQ,0.89350265
6GW,0.8947744
1EN,0.8921879
4TZ,0.8896685
2EF,0.89338064
1C5,0.8896297
2D7,0.8956917
1QD,0.894301
1DG,0.890715
2P3,0.8968702
2UU,0.89134157
3CN,0.8922046
1DQ,0.8897965
1DQ,0.8926356
3EN,0.89485765
2P3,0.89270556
1CN,0.8945465
4PC,0.8946483
1DQ,0.8940337
2JE,0.8937015
2OW,0.8925866
4K1,0.89276147
3A0,0.8943075
1NL,0.89334047
4I3,0.89529246
1JY,0.8940853
4K1,0.89204353
1CE,0.89369774
3U4,0.891319
1TE,0.8901972
3SN,0.8924576
1I3,0.8924217
1GI,0.8943184
5WE,0.8905689
4L8,0.8880149
2CY,0.8923424
2CT,0.8954069
2CW,0.8926823
2JE,0.8902657
4NO,0.8917332
4K2,0.891197
5YG,0.8889963
1JO,0.8947071
4K2,0.8887334
1QN,0.8902623
5CN,0.89339095
1BX,0.89327836
4H5,0.89278597
1NX,0.8915038
1WU,0.889555
2OV,0.89147943
3RS,0.8906095
3RR,0.8934668
1JY,0.8920605
1JB,0.89026797
1SC,0.89342093
1SC,0.8895891
1H9,0.89335066
2JD,0.89320505
1JU,0.8942387
1AP,0.8924466
1GK,0.8958475
1JW,0.8964682
4P1,0.89377683
1H9,0.88943326
1CJ,0.8887495
2EN,0.8959808
6CJ,0.89052373
2D3,0.8935606
2JE,0.89266515
2CN,0.887615
2D3,0.89269656
1XQ,0.8907228
3D4,0.89501524
5U3,0.8882691
1JN,0.8891018
4PF,0.89245856
1QG,0.8898441
1CO,0.89080244
4Z8,0.89289147
2P2,0.89312065
3SH,0.89533126
1VL,0.8924301
1QD,0.8975347
1HQ,0.8912471
3AX,0.88783664
1CV,0.8921024
1ON,0.89115804
1VA,0.8924833
4TY,0.8917808
4CZ,0.8907176
5UU,0.89651823
1VA,0.8937423
1MV,0.8920786
5Z5,0.8952893
7MG,0.8936171
7MG,0.8962734
4MY,0.89083296
b3a,0.8905893
b3d,0.892274
b42,0.8898598
b9e,0.8921779
7KM,0.8862534
3vz,0.89113975
3lm,0.89334375
2bm,0.89414287
1VB,0.8935732
3VY,0.8933723
3VY,0.88946456
5KR,0.89086634
5TQ,0.8923813
5XF,0.89250857
4DD,0.8895053
5XF,0.8868427
3LM,0.8939781
5AV,0.89290184
4PI,0.88785154
4PI,0.8893114
4AK,0.89245147
7V4,0.8948223
4PI,0.8890367
6FL,0.8920438
1X1,0.8934181
1J4,0.8872301
5GV,0.89027655
5EX,0.8918193
6FL,0.8870163
5M6,0.89429396
4PI,0.8921501
1C3,0.8924701
6FL,0.89069456
3LL,0.87963426
3MI,0.88704574
7V4,0.89114356
1JO,0.8905926
1C3,0.89422536
3WO,0.8914634
3LL,0.895746
3MI,0.89095557
3MI,0.89121556
1C3,0.8912335
3WO,0.89033014
3R5,0.8938912
3VZ,0.89087987
2BN,0.8856201
1XX,0.8898103
3R5,0.88950044
3VZ,0.89220756
3VZ,0.89304376
3R5,0.8873665
1XX,0.89346725
2BM,0.8883103
2BM,0.89087975
b23,0.89546114
b41,0.89097166
b41,0.8870342
ba3,0.8873045
4OI,0.76913965
1B2,0.89289165
8A9,0.8958466
1NP,0.87216425
1XD,0.8900035
1BW,0.8909667
1XD,0.8794506
1KJ,0.88928246
3DZ,0.86139417
4PD,0.8911451
1MS,0.8437269
4OI,0.8138104
3A0,0.8915422
3A0,0.890877
3A0,0.89120096
4OK,0.75362283
1NI,0.8725666
4H3,0.76498497
1JP,0.8724749
b38,0.69164693
b38,0.89247435
b90,0.89064485
2XO,0.88461816
2XO,0.8827311
2VU,0.8827255
2gg,0.88202775
2ri,0.89244944
2os,0.8886309
2gg,0.88728434
2ri,0.8899425
2or,0.88290596
3G8,0.8866432
2RI,0.88605714
1KX,0.89035803
1KX,0.889271
1B0,0.8852214
3KM,0.88604265
4WR,0.82997817
2RI,0.8877315
6RY,0.88570017
2RI,0.8892918
2OS,0.8871741
2OR,0.88579744
1KW,0.8855342
1KW,0.88761884
2GG,0.84888947
1PW,0.88847625
2RI,0.8839096
1KW,0.88866144
2RI,0.88811934
1KM,0.88978416
5OX,0.88638383
1KJ,0.87204087
4WU,0.8113649
1HU,0.85075456
1MS,0.8890067
3IK,0.882677
4M1,0.88975877
1KJ,0.88842773
4YM,0.82854325
2VU,0.8860251
4WU,0.8540025
1G1,0.89232934
1G1,0.8934542
1BU,0.8851406
4M1,0.8885862
1G1,0.8910432
2KM,0.8898337
1HT,0.88624734
5VC,0.8887612
6BB,0.88665223
1BC,0.8881915
6BB,0.8846544
3CF,0.88808405
4YL,0.88690066
1KW,0.8850103
1KW,0.89135957
4KM,0.88666046
1PW,0.8873656
2GG,0.8856722
1KW,0.8836351
1KW,0.88889265
1RT,0.88833994
4WR,0.8011654
1TN,0.76621085
4E5,0.88777655
4WR,0.83386123
3G8,0.8879989
b04,0.8901514
b2d,0.8825022
b40,0.8688068
b44,0.8799514
bab,0.8474328
2VN,0.8702422
2VN,0.84188
b2b,0.87800413
6EF,0.83672786
5IU,0.8103923
6EF,0.8885228
6EF,0.8540199
6R3,0.8300168
b14,0.7309919
b15,0.7792341
b18,0.7982006
1FA,0.8827744
3eb,0.87036484
3eb,0.8904395
2qn,0.88834107
2pr,0.88627017
2g9,0.88636047
1z6,0.8909424
2g9,0.8872877
3l7,0.882435
4mi,0.890295
3l7,0.88630646
3sy,0.88530344
1ex,0.8828597
1z6,0.88496757
4el,0.8873931
3s0,0.8910881
1kt,0.886733
2qn,0.8887798
4ej,0.8884421
1py,0.88565123
4mi,0.88330656
2qn,0.88599616
3l7,0.8890341
1e1,0.8844847
3nc,0.88990045
4mr,0.8922015
3bc,0.8864613
3ms,0.89089197
3mr,0.8852655
2gj,0.89004356
3t3,0.89091974
3mr,0.8882989
2qr,0.8873319
3g2,0.88634133
2qr,0.89146316
1gg,0.88878906
2qr,0.8890378
3t3,0.88912445
3mt,0.89038885
3g2,0.88934565
3g2,0.88745636
3mt,0.8848607
3np,0.888901
3np,0.8871105
1no,0.8891035
1c5,0.89011925
2ql,0.886936
1no,0.8880943
1k0,0.88612175
1hl,0.8852991
1k0,0.8863196
3np,0.88741094
1ax,0.88707614
3sy,0.8904586
3l7,0.8718088
2g9,0.89254326
2g9,0.8870552
4el,0.8875923
1a8,0.89141464
3l7,0.8855827
4mi,0.8876906
6gp,0.8934071
4mi,0.8877686
2qn,0.8871191
1c8,0.88136506
1c8,0.89027315
1h5,0.8856288
3ms,0.88356864
1gf,0.89000946
2gm,0.89128375
7gp,0.8881318
3ms,0.8900974
2am,0.88879997
3ms,0.8550941
2qr,0.8879176
3g2,0.89009726
3g2,0.8869393
3mq,0.88966936
2of,0.8897217
3mt,0.8872242
3t3,0.8878988
8gp,0.8872549
2qr,0.88594025
1b4,0.8873407
3g2,0.88311523
3t3,0.8831852
3mr,0.8862755
3t3,0.88803613
3mt,0.8823594
4ek,0.88657266
1p2,0.8863709
1qm,0.88303477
4ek,0.8816719
2ql,0.8873686
1no,0.89016306
4mh,0.88887274
2py,0.8880615
4mh,0.8871944
4GP,0.8901677
1P2,0.88297373
5LR,0.88256913
1K0,0.8885914
5LR,0.88680184
2AV,0.8854627
6GP,0.8868946
1P2,0.8901546
2AT,0.88949704
2AW,0.8838395
2ZB,0.89001024
1L6,0.8635717
2EC,0.8833435
1K0,0.8900779
1L5,0.87997025
1P2,0.8853176
2AZ,0.88643676
2FE,0.8870277
3MT,0.8875855
3MT,0.8860296
5GP,0.8856495
2AS,0.8845124
2QN,0.889198
3BD,0.88651514
3BD,0.8843323
4BQ,0.8830879
3CU,0.8878547
1KT,0.8892199
b18,0.8752859
b1c,0.8847807
b99,0.8823416
b99,0.8816292
b99,0.88410246
b9c,0.86473566
b9f,0.8628938
ba0,0.884647
3A0,0.89552987
4DE,0.88876855
4G1,0.8892614
4P6,0.8944574
4EN,0.8901706
n56,0.034260776
n66,0.76043504
n6a,0.8187352
n7a,0.6740579
n7c,0.3071052
b34,0.89077246
na0,0.8504758
na1,0.7996564
6K2,0.88862276
3ta,0.89009565
2p3,0.89064217
6k2,0.8877297
4YG,0.8878762
5VK,0.8946037
6OA,0.89189506
4DR,0.8883783
4YG,0.8554693
4DR,0.88955045
4YG,0.84431183
2AE,0.8914256
4DS,0.88830596
4YF,0.8743867
7C8,0.88860136
6H9,0.8824999
5CA,0.88815504
5VX,0.7985396
5VX,0.84506094
5VX,0.7281988
5VX,0.7647381
6K2,0.8934796
5CA,0.8933143
6HA,0.8925319
6H9,0.8958451
6H9,0.8905545
4YF,0.8907727
5YM,0.890871
3SI,0.8866479
3TA,0.8950122
5GJ,0.89080596
2DW,0.88781214
5YM,0.8910271
3TB,0.8915625
3SI,0.8932655
5VK,0.89092636
7KH,0.86306846
b02,0.89281404
b10,0.8889615
b30,0.89108056
2YF,0.898038
2YG,0.8894901
2YB,0.89130163
b16,0.89172053
b18,0.8893654
b48,0.88899064
5E6,0.88932776
6gv,0.8916639
6gw,0.8915817
3ry,0.8883313
6gw,0.8920972
3SE,0.88134176
3Q3,0.88734514
3Q3,0.8938305
4RL,0.8944227
4OO,0.88929075
3SJ,0.888001
4OO,0.89258474
4Z4,0.88482445
3PA,0.88690996
3D2,0.8900481
4Z4,0.8898211
3PA,0.889247
2OB,0.8896506
5IY,0.88886523
4X0,0.88632375
5LK,0.8823404
4X0,0.8871093
5IY,0.8927945
5ZV,0.8870853
4P2,0.89240074
6H6,0.89155596
4RP,0.88603735
5ZV,0.8916451
4WZ,0.8874203
5ZV,0.8885158
4OP,0.8874099
4X0,0.89227843
5IY,0.8897337
4X0,0.8881638
3SL,0.88617575
4P2,0.89106214
6JY,0.889267
2ZL,0.8888356
2OB,0.88280517
4OP,0.88667846
5IY,0.88764113
3Q6,0.88823295
5KO,0.8884473
2OB,0.89255214
2ZL,0.887995
6JY,0.8894993
4RP,0.8850341
4WZ,0.88904625
5LF,0.8879879
3Q6,0.8897809
5LK,0.8877433
2ZL,0.88836706
4P1,0.8874059
5IY,0.88658464
4OP,0.8754043
5ZU,0.8902652
4RD,0.89214563
5ZU,0.8897228
4WZ,0.88498884
3AS,0.8940185
6IS,0.89135224
3BY,0.8882842
4P2,0.88827187
4RD,0.893979
5ZV,0.88993233
4RD,0.88972825
5J3,0.8892455
6H7,0.8895004
6H7,0.89200693
6JY,0.8894822
4P3,0.8876965
4P1,0.8916571
5LK,0.88938934
4WZ,0.8872019
6H7,0.8878117
4OO,0.88280725
3ON,0.887168
5F4,0.8893858
3PU,0.8911341
5HZ,0.8904635
3RY,0.8900586
3R6,0.89087677
5F4,0.8912768
3R6,0.8864188
3PU,0.8900424
3LQ,0.8828173
5HZ,0.88821226
4RO,0.89006484
5N7,0.8912138
3Q3,0.8884905
4RM,0.89307165
3LQ,0.89061284
5F4,0.89466876
3PV,0.8891227
7VS,0.8942416
7VS,0.8900933
7EQ,0.8861007
7EQ,0.88927466
6H9,0.88796407
7ER,0.8906632
b00,0.88789004
b0f,0.8925944
b2a,0.88433623
3C7,0.89158684
5GL,0.88739514
3C7,0.8917843
3C7,0.89308065
3QE,0.8884768
b10,0.8947346
b4a,0.8898659
b54,0.892998
b55,0.8891098
2WM,0.8833774
4D6,0.8865373
4D7,0.88061875
4D7,0.88815665
4D6,0.8855229
4D6,0.8897179
4D6,0.88612604
2WM,0.8880934
2WM,0.88499266
4D6,0.8865395
b0d,0.88438135
b2d,0.8831929
b31,0.8834064
5NC,0.8888905
2B4,0.89050025
5tz,0.8836081
2QZ,0.89343756
4HK,0.88870776
2VG,0.89419574
6JX,0.8925969
7DF,0.89188474
7DF,0.8913489
1H4,0.89163244
1BC,0.86531126
7L1,0.878463
2NQ,0.86514586
5JR,0.8867326
6KW,0.89826906
1XN,0.8886091
5ZI,0.8858874
6KW,0.89295036
4HK,0.887725
6KW,0.88904554
2QZ,0.8920572
6K9,0.8931667
6KW,0.89020073
6KV,0.89684767
5ZK,0.8897459
6JW,0.88828653
5ZF,0.8851856
1QH,0.8874338
3WP,0.88684595
6K9,0.88853854
b47,0.89035743
b48,0.8896784
b49,0.87705916
5AF,0.7519017
2YP,0.7632172
4AF,0.89237505
n02,0.09736436
n2d,0.86236346
n2e,0.79472274
n31,0.7372862
n4f,0.10746452
n52,0.14891422
n53,0.6332428
n56,0.08520568
n72,0.066739656
n74,0.263562
n79,0.07349739
n82,0.22530113
n84,0.097966954
n84,0.008258214
