5t5 , 0.8669345
1ax , 0.9024321
1ri , 0.84458244
4xt , 0.90427846
4xt , 0.9155377
1gz , 0.8720775
1ax , 0.89155555
1ax , 0.9080628
3zy , 0.8770104
1gz , 0.8737152
2AR , 0.9050581
1HK , 0.9041274
6VC , 0.91013974
1G7 , 0.89146876
1N3 , 0.9125099
1GZ , 0.9126622
2LT , 0.9308432
1LG , 0.8688963
2PH , 0.8917654
1S1 , 0.8915171
2DV , 0.8845989
3N3 , 0.89748776
2TE , 0.91485184
4XX , 0.9063683
2LA , 0.8892034
1G9 , 0.9000217
1AX , 0.89785117
4U3 , 0.8937864
2FM , 0.8943558
2AR , 0.8914297
2DT , 0.90868634
1HQ , 0.91307807
1LE , 0.8705353
4XT , 0.8830164
2SB , 0.9188162
6VC , 0.8815908
2AR , 0.86521983
6V9 , 0.904124
2DU , 0.8992105
3UJ , 0.90330386
1UK , 0.90586764
1LE , 0.91661155
2PH , 0.9080316
2DU , 0.89359385
1QF , 0.86755455
2GM , 0.8813112
4M3 , 0.8865087
1WB , 0.90586364
2E7 , 0.9304586
1LU , 0.8852115
1RI , 0.9043545
1Q8 , 0.8918152
5AV , 0.90424395
5T5 , 0.90903807
5KX , 0.8893118
1LU , 0.89462423
2GM , 0.9132299
5KX , 0.8799726
1GS , 0.9149054
1QO , 0.859709
5T7 , 0.90235317
1UZ , 0.90365005
5U3 , 0.89428914
1V0 , 0.9005921
5T5 , 0.9218286
1FA , 0.8760507
1DZ , 0.90283936
5KX , 0.89245427
5EY , 0.90376544
1UZ , 0.8946674
2E7 , 0.88453984
1BZ , 0.9157428
5EY , 0.89802456
5KX , 0.90621454
2GN , 0.9043909
1CI , 0.89002544
1QN , 0.89911807
1QO , 0.8750145
1Q8 , 0.9013243
1FN , 0.88626033
3WO , 0.9057316
3WC , 0.90040076
3IP , 0.8779372
1LO , 0.9097535
1LU , 0.9116266
1N4 , 0.9039307
1LO , 0.8917656
2GN , 0.90620625
2GM , 0.8949323
2BQ , 0.90226895
3WC , 0.9064433
1FA , 0.9126947
1Q8 , 0.9001792
1FN , 0.8952841
1JX , 0.88363075
5T5 , 0.89825755
1RI , 0.87247974
2GN , 0.8837045
1LO , 0.91170967
1WB , 0.8891183
2GN , 0.9046885
1DB , 0.9010873
4WV , 0.86357474
5T5 , 0.89110166
2AU , 0.9073034
1Q8 , 0.9012839
1CR , 0.87991816
5T5 , 0.909756
2ZM , 0.88681203
2D3 , 0.8794309
6VG , 0.90293163
1FY , 0.9128422
1LO , 0.8898533
1SB , 0.8945635
5T5 , 0.88867116
1QO , 0.88412386
1F9 , 0.8982108
1SB , 0.8850905
2GN , 0.8936024
1RI , 0.90283865
1LO , 0.8919112
2E5 , 0.89663506
1LO , 0.8935221
2GN , 0.88785154
1SB , 0.889988
2ZM , 0.90361875
1CQ , 0.88835335
1V6 , 0.9179973
2DV , 0.8949445
2B7 , 0.87975353
3ZY , 0.9025982
1LE , 0.89560163
1AX , 0.9005379
3UK , 0.85834795
2DT , 0.8954685
2DV , 0.91138625
1V6 , 0.90255314
6VA , 0.87125075
2DV , 0.89507145
1AX , 0.89102876
1GN , 0.8986305
2EI , 0.90969867
1AX , 0.8719569
6VA , 0.90331095
1V6 , 0.9061552
1V6 , 0.87691194
1LE , 0.9093046
1V6 , 0.8956029
1V6 , 0.89701146
2DV , 0.8803667
2PE , 0.9000829
3ZV , 0.8783656
1GZ , 0.8957826
1BJ , 0.899275
1SF , 0.9270683
1V6 , 0.88709384
2AR , 0.9140731
6AQ , 0.9060953
1Q8 , 0.9149643
6AQ , 0.8837738
2E5 , 0.8958091
b00 , 0.8913705
b1b , 0.91131073
b21 , 0.89195126
b2c , 0.90047866
b2d , 0.89025337
b2f , 0.887518
b32 , 0.8876368
b35 , 0.91152287
b43 , 0.87945354
b50 , 0.8935386
b52 , 0.8979294
b59 , 0.88153523
b59 , 0.8705488
b79 , 0.9012756
b80 , 0.8821691
b99 , 0.86534435
4I4 , 0.881442
2y9 , 0.9162638
4I4 , 0.88518256
4I4 , 0.89433956
4I4 , 0.9137626
4I4 , 0.89239013
4I4 , 0.8769661
2Y9 , 0.88072926
4I4 , 0.87135935
4I4 , 0.87893194
5YN , 0.8753638
4j3 , 0.8856732
2y4 , 0.86965644
2FH , 0.8956796
2FH , 0.8739675
2FH , 0.8850846
2FH , 0.8929596
2FH , 0.89163774
6J4 , 0.8891076
4J3 , 0.8850978
6J3 , 0.85687864
4J3 , 0.8638618
4J3 , 0.86920345
4J3 , 0.8678698
4J3 , 0.9046398
b9e , 0.9185824
ba2 , 0.8646396
ba9 , 0.90176517
bac , 0.8854449
6KZ , 0.9059637
3al , 0.90448946
6gh , 0.90087247
7L6 , 0.8630802
4N3 , 0.8953733
1K9 , 0.8835194
6JJ , 0.89716095
3P7 , 0.9081965
4N3 , 0.8875834
7L6 , 0.88419807
4KZ , 0.87599885
7L6 , 0.8655479
4N3 , 0.90641963
2XR , 0.9012024
6A7 , 0.9088916
1K9 , 0.89612204
6PW , 0.9011628
4N3 , 0.88191694
7L6 , 0.87707275
4N3 , 0.8980205
7L6 , 0.87716347
3P5 , 0.9004547
4MT , 0.8477287
7JU , 0.86034095
3P5 , 0.9053705
4N3 , 0.8836128
7L6 , 0.8843926
7JU , 0.8890554
6PW , 0.8848585
6A7 , 0.88481015
7L6 , 0.9175328
5VY , 0.88401926
1SL , 0.8789553
1EG , 0.8783721
3ZH , 0.9057698
4ZR , 0.8804388
1SL , 0.89562017
2OX , 0.9066553
6XI , 0.8766809
1SL , 0.88694584
5B1 , 0.91568834
1JZ , 0.88184917
2OX , 0.8774607
3C2 , 0.89237976
5K8 , 0.9289721
6YA , 0.8869589
3KQ , 0.88739914
2IT , 0.87087166
5JQ , 0.9095925
5JP , 0.88742423
4ZE , 0.88799846
2IT , 0.9029399
3WB , 0.89460385
1WM , 0.8934704
1EG , 0.9106028
1XP , 0.88715416
3WB , 0.90944016
1DV , 0.8367521
3WB , 0.89198333
6GH , 0.88750046
4AK , 0.87785405
5B1 , 0.90266323
1WM , 0.8841806
4ZE , 0.90831107
1XA , 0.90394104
6W1 , 0.9044456
3AL , 0.8607944
6PU , 0.8938241
3P5 , 0.90162605
3P5 , 0.8926601
3VY , 0.89223075
3VY , 0.88754606
3P5 , 0.91126895
7L6 , 0.90320194
3P7 , 0.87793535
3AL , 0.89650536
3WH , 0.90285635
4N3 , 0.900372
6PY , 0.87366545
3WH , 0.9077071
3WH , 0.9043747
4GK , 0.89039284
4EZ , 0.881716
b0b , 0.89150375
b1d , 0.8585683
b30 , 0.91092694
b3a , 0.8902406
5ZH , 0.88765717
5ZH , 0.88865507
2ZH , 0.8811352
3oy , 0.88948363
5h9 , 0.9047107
3ap , 0.90159523
6eo , 0.90342087
5t7 , 0.900154
5e8 , 0.8931719
3oy , 0.87973404
3t1 , 0.90640235
5du , 0.8775147
1kj , 0.9025597
6eo , 0.8952264
4y2 , 0.8920277
3ay , 0.8911125
3ay , 0.9062962
3t2 , 0.893997
4lb , 0.9149349
5h9 , 0.90382886
4ym , 0.919028
2xg , 0.8913996
4jc , 0.91764385
5od , 0.86868626
6i7 , 0.89580137
6i7 , 0.8803133
6i7 , 0.873351
5nf , 0.89234
6g0 , 0.89380896
5e8 , 0.89666194
5e8 , 0.8843672
3t1 , 0.8744526
3zx , 0.8965837
4gx , 0.8941961
5h9 , 0.8985173
5h9 , 0.88802433
4lb , 0.8901528
3ap , 0.8934029
5oa , 0.9169685
3i8 , 0.8826809
4jc , 0.9019091
2nn , 0.8832494
5nf , 0.9159407
6i7 , 0.8892088
5nf , 0.87931705
6i7 , 0.8512381
2ZH , 0.8979074
4XB , 0.9009157
2YY , 0.9006863
5NM , 0.8826495
2NM , 0.90762943
2ZH , 0.90504014
3GA , 0.8478413
2D6 , 0.8803299
4R9 , 0.90965456
4Q2 , 0.8840664
4Q2 , 0.91804886
4XB , 0.88586855
1GZ , 0.91927993
1BK , 0.8724866
2DY , 0.8933025
4Y1 , 0.877636
3LS , 0.9040479
4R9 , 0.89913255
5NM , 0.89763623
5NL , 0.9213887
2YV , 0.8871446
2YX , 0.9175604
6I7 , 0.8877626
5NL , 0.87985444
5OD , 0.8944366
2ZH , 0.8663883
3LS , 0.8834948
4Y1 , 0.8968921
4R9 , 0.8941767
4Q2 , 0.8962301
2XG , 0.9029848
4R9 , 0.91687703
5DU , 0.8987032
3WL , 0.8555855
4UW , 0.88871723
1HL , 0.8736508
1SL , 0.90045923
1SL , 0.8936168
5NF , 0.9110416
3AP , 0.9001674
5EX , 0.91074115
3DU , 0.8997047
5GZ , 0.9124299
3ZS , 0.9082806
3ZS , 0.8808562
5GZ , 0.8339207
3AJ , 0.8884863
1IS , 0.8791413
3AP , 0.9257151
5NF , 0.8793294
1SL , 0.85594285
4UW , 0.87595266
4UW , 0.8696508
7BE , 0.8813092
5T7 , 0.90969247
3AP , 0.8798615
5NF , 0.9098466
3M2 , 0.8865277
3AP , 0.8866355
5NF , 0.8839549
5GA , 0.91538686
1IS , 0.9116219
1WL , 0.9021786
5IU , 0.9073187
5GZ , 0.8944769
5GZ , 0.9069984
3OJ , 0.84295446
3AJ , 0.89857066
1IS , 0.9019416
3AP , 0.9073978
1SL , 0.88103443
4BM , 0.9130633
5T7 , 0.90349376
4UW , 0.8833638
6QL , 0.91703624
4YM , 0.8908579
4LB , 0.91020244
5MW , 0.8803528
5GZ , 0.90205413
3ZS , 0.90413296
3ZS , 0.8985506
1WL , 0.91421247
7P8 , 0.8598286
4NO , 0.90429026
4YM , 0.8777854
6QL , 0.88481003
5T7 , 0.8880151
4YM , 0.88803786
3W5 , 0.88049096
4WV , 0.8831727
4BM , 0.88920754
1W6 , 0.9072709
1W6 , 0.882169
5E8 , 0.8768388
1WL , 0.88914526
1IS , 0.8903443
1KJ , 0.87967306
4WV , 0.89334464
3WU , 0.86962295
3W5 , 0.90806603
4YM , 0.8968406
5DG , 0.895732
1A3 , 0.8924878
4YL , 0.89221567
5OA , 0.8940806
3NV , 0.86898655
4JC , 0.89817774
3VK , 0.87838525
2EA , 0.8825996
3VK , 0.8723446
5JP , 0.8882991
5T7 , 0.8829097
6QL , 0.8891697
5DG , 0.88819534
4LB , 0.8558681
5MW , 0.887815
3NV , 0.9094829
2GA , 0.8867367
5E8 , 0.89515495
5E8 , 0.891642
3NV , 0.8971105
4LB , 0.9087244
6QL , 0.8745829
6QL , 0.8770646
6FO , 0.8996548
6F8 , 0.8859545
1QM , 0.89364374
6F6 , 0.88716084
4LB , 0.8911843
6RH , 0.89427865
3T2 , 0.89578635
6Y4 , 0.8625509
3AP , 0.89728874
6RH , 0.9001705
4LB , 0.8919442
4BM , 0.8883705
4BL , 0.8984237
5VW , 0.89088756
6QL , 0.8488181
6QL , 0.9157095
4LB , 0.89105827
3NV , 0.8797403
5JP , 0.89624983
3T1 , 0.902233
1W6 , 0.8826951
1W6 , 0.883528
3AK , 0.9013122
1KJ , 0.8692693
3T1 , 0.9043482
5NF , 0.8951473
4LB , 0.9032518
4BL , 0.90651834
6QL , 0.8692792
4Y2 , 0.89988446
3I8 , 0.8865415
6QG , 0.91806895
2D6 , 0.9084971
6Q0 , 0.8964102
5DU , 0.8960883
5H9 , 0.76745117
3AY , 0.89859647
6I7 , 0.89349574
4Q1 , 0.8897363
6I7 , 0.88917214
3AY , 0.8801122
3VV , 0.89084566
5H9 , 0.84882396
4GA , 0.8615238
2D6 , 0.9013796
2D6 , 0.88921463
6QG , 0.857424
6Q1 , 0.89389336
5DU , 0.898264
5H9 , 0.875229
4GX , 0.8745743
5NL , 0.8870144
4XB , 0.8833806
6I7 , 0.9008273
4Q1 , 0.88138324
6I7 , 0.9103566
5H9 , 0.8798056
5DU , 0.919049
2D6 , 0.901101
4GA , 0.9044079
4Y2 , 0.87008774
2D6 , 0.8911915
2YM , 0.88868576
5NL , 0.9051194
6KX , 0.90444976
3ZX , 0.8671587
2ZK , 0.8742465
6F2 , 0.89111453
5NM , 0.8901617
6KX , 0.8974252
3ZX , 0.8712029
4XZ , 0.7446495
4RL , 0.8484664
4Y2 , 0.89512247
6B8 , 0.89282256
6B9 , 0.8975767
6Y7 , 0.8667627
6H6 , 0.91742355
6EY , 0.89466804
6VT , 0.89238197
7TK , 0.8877152
3AY , 0.9003154
7TR , 0.85579485
7N5 , 0.87792236
7N8 , 0.89425755
6VT , 0.8962983
7RD , 0.8864404
b08 , 0.879342
b29 , 0.8787115
b2f , 0.8892814
b4c , 0.8743172
b88 , 0.89335424
b9a , 0.91864324
4G9 , 0.9126109
4G9 , 0.89318895
3AC , 0.9144561
3AC , 0.91187996
3AC , 0.86547554
n04 , 0.86920744
n06 , 0.8100743
n07 , 0.8288934
n08 , 0.002956927
b13 , 0.8792673
b1c , 0.87701905
n57 , 0.00510194
n66 , 0.89869547
n67 , 0.8895924
n67 , 0.8716339
n68 , 0.88212264
n69 , 0.88795143
n6e , 0.0054271906
n70 , 0.8934702
n72 , 0.81527424
n74 , 0.56085706
n76 , 0.010462365
n79 , 0.89852166
n7c , 0.9094792
n92 , 0.006640795
n92 , 0.87905294
n93 , 0.014911139
n96 , 0.9033785
n97 , 0.006202761
n98 , 0.84805936
n9b , 0.8723382
n9f , 0.8395416
na3 , 0.006004956
na5 , 0.8847434
na5 , 0.85995686
na6 , 0.90373933
nb0 , 0.015011984
nb0 , 0.8476452
2ZX , 0.89113855
2ZX , 0.8850018
2ZX , 0.8936931
2ZX , 0.89154536
5H4 , 0.867582
2ZB , 0.8883309
4cz , 0.90140736
4pf , 0.88182545
1jy , 0.8969424
1jo , 0.8938198
1jn , 0.88706523
1jy , 0.89123577
1DQ , 0.88799196
5TG , 0.8856916
1AZ , 0.9011172
1EN , 0.87965506
5BY , 0.8901371
1EN , 0.9216295
1DQ , 0.900071
1DQ , 0.8817057
6GW , 0.87783784
1EN , 0.8980103
4TZ , 0.87322754
2EF , 0.8714509
1C5 , 0.91079926
2D7 , 0.8908414
1QD , 0.8874764
1DG , 0.88615525
2P3 , 0.8934332
2UU , 0.8922362
3CN , 0.8902232
1DQ , 0.8920748
1DQ , 0.88191646
3EN , 0.8914096
2P3 , 0.88985443
1CN , 0.90937203
4PC , 0.9165222
1DQ , 0.9148854
2JE , 0.9102561
2OW , 0.8977338
4K1 , 0.90345395
3A0 , 0.8803767
1NL , 0.89953303
4I3 , 0.85892135
1JY , 0.8987921
4K1 , 0.8862351
1CE , 0.8837249
3U4 , 0.88887006
1TE , 0.8804222
3SN , 0.88250154
1I3 , 0.8818847
1GI , 0.8906777
5WE , 0.90802145
4L8 , 0.88453335
2CY , 0.894511
2CT , 0.9135743
2CW , 0.896821
2JE , 0.8906544
4NO , 0.8790663
4K2 , 0.88191724
5YG , 0.87918276
1JO , 0.90518427
4K2 , 0.9005967
1QN , 0.90191525
5CN , 0.90944207
1BX , 0.88906366
4H5 , 0.8627011
1NX , 0.9144318
1WU , 0.9112169
2OV , 0.89993566
3RS , 0.9110226
3RR , 0.8908492
1JY , 0.8771744
1JB , 0.87006974
1SC , 0.89727867
1SC , 0.9042419
1H9 , 0.9056451
2JD , 0.88840747
1JU , 0.9015338
1AP , 0.9066261
1GK , 0.9080974
1JW , 0.90454954
4P1 , 0.8592038
1H9 , 0.8900715
1CJ , 0.8814923
2EN , 0.9031504
6CJ , 0.88048214
2D3 , 0.89782715
2JE , 0.89738435
2CN , 0.8665989
2D3 , 0.9240906
1XQ , 0.8662907
3D4 , 0.8740059
5U3 , 0.89348364
1JN , 0.8928667
4PF , 0.89203274
1QG , 0.86524004
1CO , 0.89275074
4Z8 , 0.90805525
2P2 , 0.89486945
3SH , 0.86883295
1VL , 0.8893202
1QD , 0.9107269
1HQ , 0.9063195
3AX , 0.869576
1CV , 0.91016525
1ON , 0.8946458
1VA , 0.89723647
4TY , 0.9042666
4CZ , 0.88829106
5UU , 0.9077615
1VA , 0.8981872
1MV , 0.8988018
5Z5 , 0.8864027
7MG , 0.88704246
7MG , 0.89611524
4MY , 0.87703985
b3a , 0.89108855
b3d , 0.9007525
b42 , 0.90549845
b9e , 0.9003813
7KM , 0.87525237
3vz , 0.87865
3lm , 0.8919049
2bm , 0.89416087
1VB , 0.86054736
3VY , 0.90527534
3VY , 0.85191804
5KR , 0.9059732
5TQ , 0.8613826
5XF , 0.8896994
4DD , 0.8524106
5XF , 0.8716377
3LM , 0.9174131
5AV , 0.89351916
4PI , 0.8611725
4PI , 0.91935676
4AK , 0.86421
7V4 , 0.86280155
4PI , 0.8983054
6FL , 0.8706921
1X1 , 0.84676194
1J4 , 0.85923296
5GV , 0.90800047
5EX , 0.88958853
6FL , 0.8777933
5M6 , 0.8899207
4PI , 0.8964066
1C3 , 0.9029582
6FL , 0.9065214
3LL , 0.8944664
3MI , 0.8923817
7V4 , 0.883416
1JO , 0.85908866
1C3 , 0.89262563
3WO , 0.8677875
3LL , 0.8970307
3MI , 0.9091461
3MI , 0.8753455
1C3 , 0.89850277
3WO , 0.89651257
3R5 , 0.8680167
3VZ , 0.90509236
2BN , 0.894951
1XX , 0.8915782
3R5 , 0.9001284
3VZ , 0.8878358
3VZ , 0.8994178
3R5 , 0.89774066
1XX , 0.8960976
2BM , 0.8980777
2BM , 0.9047044
b23 , 0.88942534
b41 , 0.8931135
b41 , 0.895859
ba3 , 0.8646399
4OI , 0.87837577
1B2 , 0.86753947
8A9 , 0.9014524
1NP , 0.8841531
1XD , 0.9027867
1BW , 0.9066518
1XD , 0.8671537
1KJ , 0.85371995
3DZ , 0.06593493
4PD , 0.8864255
1MS , 0.86913306
4OI , 0.8957927
3A0 , 0.8760243
3A0 , 0.8915965
3A0 , 0.8827548
4OK , 0.8668297
1NI , 0.88273585
4H3 , 0.889966
1JP , 0.91636086
b38 , 0.88036674
b38 , 0.8819855
b90 , 0.86526173
2XO , 0.87592155
2XO , 0.868667
2VU , 0.89814454
2gg , 0.8873206
2ri , 0.8874922
2os , 0.8704552
2gg , 0.8813749
2ri , 0.89720786
2or , 0.88868135
3G8 , 0.884697
2RI , 0.90284544
1KX , 0.90102583
1KX , 0.85231733
1B0 , 0.88513064
3KM , 0.8785192
4WR , 0.8706599
2RI , 0.89331204
6RY , 0.8958055
2RI , 0.8897797
2OS , 0.89848095
2OR , 0.8927781
1KW , 0.91531694
1KW , 0.8877189
2GG , 0.8769264
1PW , 0.89262635
2RI , 0.89793044
1KW , 0.9102167
2RI , 0.88311046
1KM , 0.8872262
5OX , 0.8761365
1KJ , 0.8795749
4WU , 0.68128926
1HU , 0.867514
1MS , 0.8817414
3IK , 0.87171704
4M1 , 0.88178974
1KJ , 0.8956704
4YM , 0.85879403
2VU , 0.86311984
4WU , 0.8739274
1G1 , 0.91847885
1G1 , 0.8774461
1BU , 0.8795026
4M1 , 0.8863571
1G1 , 0.8863378
2KM , 0.8822873
1HT , 0.878708
5VC , 0.90238154
6BB , 0.8927773
1BC , 0.8889452
6BB , 0.89730245
3CF , 0.8841531
4YL , 0.8863058
1KW , 0.89992434
1KW , 0.8771206
4KM , 0.9037405
1PW , 0.89105356
2GG , 0.8724136
1KW , 0.8754029
1KW , 0.8990715
1RT , 0.8993309
4WR , 0.92012274
1TN , 0.8835905
4E5 , 0.8909797
4WR , 0.8464573
3G8 , 0.88137
b04 , 0.8900748
b2d , 0.8987991
b40 , 0.9066801
b44 , 0.8843052
bab , 0.8685511
2VN , 0.9025097
2VN , 0.9107535
b2b , 0.721858
6EF , 0.905715
5IU , 0.020648038
6EF , 0.89882165
6EF , 0.8873769
6R3 , 0.8543955
b14 , 0.0024113068
b15 , 0.90182406
b18 , 0.88994014
1FA , 0.8860714
3eb , 0.893621
3eb , 0.895139
2qn , 0.88147175
2pr , 0.88930523
2g9 , 0.90127623
1z6 , 0.8659389
2g9 , 0.90165746
3l7 , 0.8753117
4mi , 0.9124517
3l7 , 0.9082257
3sy , 0.8709937
1ex , 0.88862187
1z6 , 0.88446516
4el , 0.87041074
3s0 , 0.89349467
1kt , 0.89853925
2qn , 0.91139567
4ej , 0.90555274
1py , 0.86982936
4mi , 0.863854
2qn , 0.8988362
3l7 , 0.9093824
1e1 , 0.89297223
3nc , 0.9086398
4mr , 0.9006706
3bc , 0.8865798
3ms , 0.8804512
3mr , 0.87193865
2gj , 0.9024353
3t3 , 0.8954693
3mr , 0.8951435
2qr , 0.8622937
3g2 , 0.88516504
2qr , 0.8843028
1gg , 0.8743785
2qr , 0.87719196
3t3 , 0.88403124
3mt , 0.89923805
3g2 , 0.8995842
3g2 , 0.881582
3mt , 0.8798196
3np , 0.9151158
3np , 0.8837549
1no , 0.9155792
1c5 , 0.9005489
2ql , 0.8998718
1no , 0.92688644
1k0 , 0.8602471
1hl , 0.8828622
1k0 , 0.9019901
3np , 0.8588917
1ax , 0.90488875
3sy , 0.87632793
3l7 , 0.8798873
2g9 , 0.9084109
2g9 , 0.87818027
4el , 0.89016634
1a8 , 0.86840516
3l7 , 0.8928809
4mi , 0.91939574
6gp , 0.89445186
4mi , 0.87467664
2qn , 0.9069464
1c8 , 0.87277657
1c8 , 0.8665894
1h5 , 0.9036557
3ms , 0.8687881
1gf , 0.8631362
2gm , 0.8844772
7gp , 0.88899827
3ms , 0.907465
2am , 0.9067297
3ms , 0.88110363
2qr , 0.86601883
3g2 , 0.85674703
3g2 , 0.8739864
3mq , 0.9092909
2of , 0.86983746
3mt , 0.8409109
3t3 , 0.898372
8gp , 0.8903227
2qr , 0.88972366
1b4 , 0.91286904
3g2 , 0.88177234
3t3 , 0.8647363
3mr , 0.8642388
3t3 , 0.8863865
3mt , 0.8565063
4ek , 0.88770425
1p2 , 0.8977647
1qm , 0.86957
4ek , 0.8841501
2ql , 0.9076196
1no , 0.8673463
4mh , 0.885447
2py , 0.8899664
4mh , 0.90242046
4GP , 0.8977786
1P2 , 0.8716855
5LR , 0.89246947
1K0 , 0.8984746
5LR , 0.88954335
2AV , 0.8704496
6GP , 0.87515134
1P2 , 0.8910938
2AT , 0.8785065
2AW , 0.8869841
2ZB , 0.9074476
1L6 , 0.90723234
2EC , 0.8826134
1K0 , 0.87962455
1L5 , 0.87966007
1P2 , 0.8913608
2AZ , 0.89938027
2FE , 0.8743298
3MT , 0.88000673
3MT , 0.85586625
5GP , 0.9026841
2AS , 0.88598603
2QN , 0.8944604
3BD , 0.8976783
3BD , 0.914683
4BQ , 0.8848308
3CU , 0.90857315
1KT , 0.91206557
b18 , 0.89479727
b1c , 0.9005483
b99 , 0.87569106
b99 , 0.8834892
b99 , 0.8869155
b9c , 0.8811371
b9f , 0.90683705
ba0 , 0.8753062
3A0 , 0.893619
4DE , 0.8927183
4G1 , 0.84656554
4P6 , 0.8944249
4EN , 0.9090972
n56 , 0.0040425695
n66 , 0.8564517
n6a , 0.87528026
n7a , 0.80635154
n7c , 0.24213192
b34 , 0.9051966
na0 , 0.85978943
na1 , 0.9064133
6K2 , 0.8887022
3ta , 0.90605277
2p3 , 0.8883639
6k2 , 0.90126646
4YG , 0.89484715
5VK , 0.8933574
6OA , 0.898649
4DR , 0.8891268
4YG , 0.90654814
4DR , 0.8616343
4YG , 0.8749903
2AE , 0.91398704
4DS , 0.90143317
4YF , 0.88638693
7C8 , 0.8789354
6H9 , 0.8865325
5CA , 0.8651703
5VX , 0.88779235
5VX , 0.8882043
5VX , 0.87904346
5VX , 0.8868213
6K2 , 0.8910193
5CA , 0.8740619
6HA , 0.8987347
6H9 , 0.8984935
6H9 , 0.9112945
4YF , 0.86918545
5YM , 0.88456297
3SI , 0.9132798
3TA , 0.8767921
5GJ , 0.882347
2DW , 0.86332947
5YM , 0.8856719
3TB , 0.8998783
3SI , 0.87928194
5VK , 0.87047905
7KH , 0.87169576
b02 , 0.9160292
b10 , 0.88840455
b30 , 0.8718709
2YF , 0.8772113
2YG , 0.8740518
2YB , 0.8826102
b16 , 0.8994936
b18 , 0.8750938
b48 , 0.8984739
5E6 , 0.8926609
6gv , 0.90300405
6gw , 0.89387894
3ry , 0.868252
